id,title,title_ext,tipo,lastUpdated,pubDate
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17575","MACEDONICA (LEGION)","LEGIÓN MACEDÓNICA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/33460","VICTRIX (LEGION)","LEGIÓN VICTRIX","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/21785","PAJAROS, LOS","LOS PÁJAROS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19296","MIRET RODRIGUEZ,L.PL.","LUCAS MIRET RODRÍGUEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12687","GARCIA URREA,  LUIS MANUEL (JARDINES)","LUIS MANUEL GARCÍA URREA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13110","GIMENEZ ABAD, MANUEL","MANUEL GIMÉNEZ ABAD","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2050","ARAGON, MARIA DE","MARÍA DE ARAGÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2985","AVILA, MARIA DE   MNT","MARÍA DE ÁVILA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/10110","ECHARRI, MARIA DE","MARÍA DE ECHARRI","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17650","MAEZTU, MARIA DE","MARÍA DE MAEZTU","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/31005","SOLDEVILA, M.CARMEN","MARÍA DEL CARMEN SOLDEVILA MENÉNDEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30795","SINUES NAVARRO, PILAR ","MARÍA DEL PILAR SINUÉS Y NAVARRO (GENERAL LON LAGA)","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9743","DOMINGUEZ REMON,MARIA ","MARÍA DOMÍNGUEZ REMÓN (GENERAL JOSÉ MONASTERIO)","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17775","MALANDIA, MARIANO","MARIANO MALANDÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18190","MARINA ESPAÑOLA","MARINA ESPAÑOLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16200","LASALA VALDES, MARIO","MARIO LASALA VALDÉS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26242","RUIZANGLADA, MARTIN ","MARTÍN RUIZANGLADA (ALFEREZ PROVISIONAL)","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6220","CARRICA, MATIAS","MATÍAS CARRICA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17897","MALUENDA, MATIAS","MATÍAS MALUENDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/29270","SANGUESA CASTAÑOSA, M","MATILDE SANGÜESA CASTAÑOSA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9000011","MAYO","MAYO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18715","MAYOR, PLAZA      VNO","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18640","MAYOR             JSL","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18720","MAYOR             VLR","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1400","ALLUE SALVADOR, MIG.","MIGUEL ALLUÉ SALVADOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6940","CATALAN SAÑUDO, M.A.","MIGUEL ANTONIO CATALÁN SAÑUDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2760","ASIN Y PALACIOS, MIG.","MIGUEL ASÍN Y PALACIOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/14001","HERRERO RGUEZ-MI\ON,M ","MIGUEL HERRERO RODRÍGUEZ DE MIÑÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19380","MOLINO, MIGUEL","MIGUEL MOLINO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30605","SERVET,MIGUEL PG.IND.","MIGUEL SERVET","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3755","BASANTA LOPEZ, M.V.","MIGUEL VICENTE BASANTA LÓPEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5460","CALANDA, MILAGRO DE","MILAGRO DE CALANDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19271","MIRAFLORES (PARQUE)","MIRAFLORES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/14335","HUELGAS,MONASTERIO DE","MONASTERIO DE HUELGAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16620","LEYRE, MONASTERIO DE","MONASTERIO DE LEYRE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/29320","SANTA CLARA, MTRIO.DE","MONASTERIO DE SANTA CLARA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/31060","SOLESMES, MNTRIO. DE","MONASTERIO DE SOLESMES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/10520","ESCORIAL, MNTRIO.DEL","MONASTERIO DEL ESCORIAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/28120","SAN JUAN ABADESAS, M.","MONASTERIO SAN JUAN ABADESAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/29620","SANTA MARIA D RIPOLL","MONASTERIO SANTA MARÍA DE RIPOLL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19640","MONREAL","MONREAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19675","MONTAÑANA, CN. DE VLM","MONTAÑANA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19835","MONZALBARBA, CAMINO","MONZALBARBA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19860","MONZON","MONZÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20010","MORERIA","MORERÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3640","BARDAVIU, VTE.(MOSEN)","MOSÉN VICENTE BARDAVIU","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20190","MOVERA (BARRIO)","MOVERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/21540","OSA MENOR","OSA MENOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/21730","OZONO","OZONO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3332","BALSA CHOCOLATERO VNO","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7997","COLIMA (VOLCAN)","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11710","FLE ROYO,M. (CN.) VNO","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12103","FUENTE DE LA SALUD,CN","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13024","GIESA","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13582","GRECO,EL PG.IND.","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15721","LA CILLA","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15915","LAKI (VOLCAN)","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19140","MILOS (VOLCAN)","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/21123","OLIVER MOLINA,P.  VNO","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22363","PARROS,LOS (CN.)  VNO","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/29955","SANTORINI (VOLCAN)","","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22060","PAMPLONA, PASEO","PAMPLONA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22090","PANAMA","PANAMÁ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22095","PANIZA","PANIZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2420","ARGUIS, PANTANO DE","PANTANO DE ARGUIS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3460","BARASONA, PANTANO DE","PANTANO DE BARASONA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22270","PARIS","PARÍS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22280","PARQUE","PARQUE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22290","PARQUE MUR,CALLE  CST","PARQUE MUR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22570","PEÑAFLOR (BR.)","PEÑAFLOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22790","PEÑALBA","PEÑALBA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22800","PEÑETAS, PLAZA    MRL","PEÑETAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12525","GARCES, PEPE      SIS","PEPE GARCÉS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22865","PERDIGONES,BR (UR)GRP","PERDIGONES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23060","PERPETUO SOCORRO","PERPETUO SOCORRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23110","PETUNIA","PETUNIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/8555","COTIELLA,PICO     MRL","PICO COTIELLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1580","ANETO, PICO DE","PICO DE ANETO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17740","MALADETA PICO DE, PL.","PICO DE LA MALADETA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23117","PICO DE TEMPESTADES ","PICO DE LAS TEMPESTADES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23118","PICOS DEL INFIERNO ","PICOS DEL INFIERNO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23125","PIEDRA (PUENTE)","PIEDRA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12870","GASSIER, PIERRE","PIERRE GASSIER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1575","ANDRES, PILAR","PILAR ANDRÉS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2173","ARANDA, PILAR ","PILAR ARANDA (PROGRESO ESPAÑOL)","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/3840","BAYONA, PILAR","PILAR BAYONA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7025","CAVERO JADRAQUE,PILAR ","PILAR CAVERO JADRAQUE (AUGUSTO LIRIA)","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9155","DELGADO NAVARRO,P.SIS","PILAR DELGADO NAVARRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11570","FIGUERAS, PILAR   JSL","PILAR FIGUERAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12800","GASCON, PILAR","PILAR GASCÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16070","LAPUENTE MERCADAL, P.","PILAR LAPUENTE MERCADAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19297","MIRO, PILAR","PILAR MIRÓ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23300","PINA DE EBRO","PINA DE EBRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30365","SAURA,ANTONIO(PINTOR)","PINTOR ANTONIO SAURA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/290","AGUAYO,PL.F. (PINTOR)","PINTOR FERMÍN AGUAYO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13420","GOYA,FCO.(PINTOR) AV.","PINTOR FRANCISCO DE GOYA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/31160","SOROLLA, JOAQUIN","PINTOR JOAQUÍN SOROLLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/33650","VIOLA, MANUEL(PINTOR)","PINTOR MANUEL VIOLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18220","MARIN BAGUES (PINTOR)","PINTOR MARÍN BAGÜÉS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/7350","CERNUDA, LUIS (POETA)","POETA LUIS CERNUDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/13955","HERNANDEZ,M.(POETA)PL","POETA MIGUEL HERNÁNDEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6935","CASTRO, R. (POETA)","POETA ROSALÍA DE CASTRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23770","POLICIA LOCAL, AV. ","POLICIA LOCAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23780","POLIGONO          CST","POLÍGONO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2410","ARGUALAS, PG. IND.","POLÍGONO INDUSTRIAL ARGUALAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24160","PREVISION SOCIAL","PREVISIÓN SOCIAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24430","PUENTE DE TRIANA ","PUENTE DE TRIANA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24450","PUENTE SUSPIROS, AV.","PUENTE SUSPIROS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24500","PUENTE VIRREY, TRAV.","PUENTE VIRREY","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11255","ESTEVE VILELLA,RAFAEL","RAFAEL ESTEVE VILELLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/22080","PAMPLONA ESCUDERO, R.","RAFAEL PAMPLONA ESCUDERO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1785","APARICIO, RAFAELA","RAFAELA APARICIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24860","RAMBLA","RAMBLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18940","MENENDEZ PIDAL, R.","RAMÓN MENÉNDEZ PIDAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/23160","PIGNATELLI R.(PARQUE)","RAMÓN PIGNATELLI","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26570","SALANOVA, RAMON","RAMÓN SALANOVA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18860","MELLER, RAQUEL","RAQUEL MELLER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25040","REBOLERIA","REBOLERÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25100","RECONQUISTA","RECONQUISTA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25140","REFUGIO","REFUGIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25180","REGULO","REGULO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25240","REINO","REINO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25320","REPLACETA         TRC","REPLACETA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25375","RETAMA            CRT","RETAMA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25376","RETASCON","RETASCÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25400","RIBAGORZA","RIBAGORZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2260","ARCO, RICARDO DEL","RICARDO DEL ARCO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/34010","WAGNER, RICHARD","RICHARD WAGNER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25580","RIO","RÍO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/285","AGUAS VIVAS, RIO","RÍO AGUAS VIVAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/560","ALCANADRE, RIO","RÍO ALCANADRE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2195","ARBA DE LUESIA, RIO","RÍO ARBA DE LUESIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12370","GALLEGO, RIO      PÑF","RÍO GÁLLEGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9290","DIAZ DE VIVAR,RODRIGO","RODRIGO DÍAZ DE VIVAR EL CID","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16340","LAURIA, ROGER DE","ROGER DE LAURIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15060","IZUZQUIZA, ROMAN","ROMÁN IZUZQUIZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/24720","RABAL, ROYO DEL","ROYO DEL RABAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/98","ACUARIO, GL.","ACUARIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/99","ACUEDUCTO DE SEGOVIA","ACUEDUCTO DE SEGOVIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/110","ADELFA, CN DE LA  SJN","ADELFA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/178","AEROPUERTO, RONDA","AEROPUERTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/9000014","AGOSTO","AGOSTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/260","AGUADORES","AGUADORES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/310","AGUILAR EBRO,JARDINES","AGUILAR EBRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2907","ATIENZA COBOS, A. ","AGUSTINA ATIENZA COBOS (CORONEL ARCE)","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/403","AL ANDALUS, JARDINES","AL ANDALUS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/415","ALAMEDA           SIS","ALAMEDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/440","ALAR DEL REY","ALAR DEL REY","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19050","MARIEN DE MARGUAN, A.","ALARIFE MARIEN DE MARGUAN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/480","ALBACETE","ALBACETE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/526","ALBERICIO CONCHAN, A","ALBERICIO CONCHAN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/527","ALBERJEROS (UR.)  GRP","ALBERJEROS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30400","SCHWEITZER, ALBERT","ALBERT SCHWEITZER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20415","MUSTIENES LUESMA,A.","ALBERTO ANTONIO MUSTIENES LUESMA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/533","ALBETA, PL. DE ","ALBETA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5160","BURRIEL (ALCALDE)","ALCALDE BURRIEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5200","CABALLERO,FCO(ALCALDE","ALCALDE FRANCISCO CABALLERO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/5210","CABALLERO,F.(ALC.)PG.","ALCALDE FRANCISCO CABALLERO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/660","ALCORCE VILLAMAYOR,CN","ALCORCE A VILLAMAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/6550","CASONA, ALEJANDRO","ALEJANDRO CASONA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/840","ALFEREZ PROVISIONAL","ALFEREZ PROVISIONAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/850","ALFOCEA, BARRIO","ALFOCEA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30247","SARRIA ALMENARA,A.CST","ALFONSO SARRIA ALMENARA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30990","SOLANS SERRANO, A.","ALFONSO SOLANS SERRANO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/33540","VILLALPANDO, ALFONSO","ALFONSO VILLALPANDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20760","NOBEL, ALFREDO","ALFREDO NOBEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/930","ALGENIB","ALGENIB","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1170","AL-MUQTADIR (AND)","AL-MUQTADIR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1200","ALONSO V","ALONSO V","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/33545","VILLALPANDO, A.   CRT","ALONSO VILLALPANDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1280","ALTA              PÑF","ALTA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2860","ALTAIR","ALTAIR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15880","LAGUNA DE RINS, AMADO","AMADO LAGUNA DE RINS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18910","MENE ARRUGA,AMADO MNT","AMADO MENE ARRUGA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1420","AMANECER","AMANECER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/1440","AMAPOLA","AMAPOLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/50","ABARCA DE BOLEA, ANA","ANA ABARCA DE BOLEA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2665","ARTETA, ANTONIO","ANTONIO ARTETA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/4355","BLASCO CACHO,A. (PTE)","ANTONIO BLASCO DEL CACHO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/32195","TRAMULLAS, ANTONIO P.","ANTONIO DE PADUA TRAMULLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/11760","FLETA, ANTONIO","ANTONIO FLETA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/12330","GALINDO, ANTONIO","ANTONIO GALINDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18560","MAURA, ANTONIO","ANTONIO MAURA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/25680","ROCASOLANO, ANTONIO","ANTONIO ROCASOLANO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26095","ROYO, ANTONIO","ANTONIO ROYO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2190","ARAUCANA, PLAZA","ARAUCANA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17570","MACANAZ (ARBOLEDA)","ARBOLEDA DE MACANAZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2340","ARGEL","ARGEL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2385","ARGENTINA         CST","ARGENTINA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2440","ARIAS","ARIAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2460","ARIES","ARIES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2520","ARMAS","ARMAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/34100","YARZA (ARQUITECTO)","ARQUITECTO YARZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2650","ARRABALICO        PÑF","ARRABALICO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2670","ARTIEDA","ARTIEDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/2770","ASNALLO           CRT","ASNALLO","","",""
