"Codigo de via";"Clase de la via";"Particula de la via";"Nombre de la via";"Tipo de tramo ";"Nombre de la aproximacion";"Numero inicial del tramo";"Calificador del numero inicial del tramo";"Numero final del tramo";"Calificador del numero final del tramo";"Zona S E R  del tramo"
"00341900";"CALLE                   ";"DE    ";"GOYA                                            ";"par  ";"NUM";"000042";"  ";"000998";"  ";"000042"
"00342500";"CALLE                   ";"DE    ";"GRAFAL                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00342500";"CALLE                   ";"DE    ";"GRAFAL                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00342800";"GLORIETA                ";"DEL   ";"GRAN CAPITAN                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00342800";"GLORIETA                ";"DEL   ";"GRAN CAPITAN                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000072"
"00342950";"CALLE                   ";"      ";"GRAN VIA                                        ";"impar";"NUM";"000001";"  ";"000011";"  ";"000013"
"00342950";"CALLE                   ";"      ";"GRAN VIA                                        ";"impar";"NUM";"000013";"  ";"000039";"  ";"000163"
"00342950";"CALLE                   ";"      ";"GRAN VIA                                        ";"impar";"NUM";"000041";"  ";"000999";"  ";"000011"
"00342950";"CALLE                   ";"      ";"GRAN VIA                                        ";"par  ";"NUM";"000002";"  ";"000026";"  ";"000014"
"00342950";"CALLE                   ";"      ";"GRAN VIA                                        ";"par  ";"NUM";"000028";"  ";"000998";"  ";"000015"
"00343000";"CALLE                   ";"DE    ";"GRANADA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000031"
"00343000";"CALLE                   ";"DE    ";"GRANADA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000031"
"00343300";"CALLE                   ";"DEL   ";"GRANADO                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00343300";"CALLE                   ";"DEL   ";"GRANADO                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00343400";"PLAZA                   ";"DEL   ";"GRANADO                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00343400";"PLAZA                   ";"DEL   ";"GRANADO                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00343500";"PLAZA                   ";"DE    ";"MASLAMA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00343500";"PLAZA                   ";"DE    ";"MASLAMA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00343700";"CALLE                   ";"DE LA ";"GRANJA                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000076"
"00343700";"CALLE                   ";"DE LA ";"GRANJA                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000076"
"00343900";"CALLE                   ";"DE LA ";"GRANJILLA                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000044"
"00343900";"CALLE                   ";"DE LA ";"GRANJILLA                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000044"
"00344000";"CALLE                   ";"DE    ";"GRAVINA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000014"
"00344000";"CALLE                   ";"DE    ";"GRAVINA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000014"
"00345550";"CALLE                   ";"DE    ";"EDUARDO VICENTE                                 ";"impar";"NUM";"000001";"  ";"000999";"  ";"000044"
"00345550";"CALLE                   ";"DE    ";"EDUARDO VICENTE                                 ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000044"
"00345700";"CALLE                   ";"DE    ";"GRIJALBA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00345700";"CALLE                   ";"DE    ";"GRIJALBA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00345800";"PASAJE                  ";"DE    ";"GRIJALBA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00345800";"PASAJE                  ";"DE    ";"GRIJALBA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00345900";"CALLE                   ";"DE    ";"GRIÑON                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000052"
"00345900";"CALLE                   ";"DE    ";"GRIÑON                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000052"
"00347100";"CALLE                   ";"DE    ";"GUADALIX                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000066"
"00347100";"CALLE                   ";"DE    ";"GUADALIX                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000066"
"00347200";"CALLE                   ";"DEL   ";"GUADALQUIVIR                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00347200";"CALLE                   ";"DEL   ";"GUADALQUIVIR                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00347400";"CALLE                   ";"DEL   ";"GUADIANA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00347400";"CALLE                   ";"DEL   ";"GUADIANA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00348400";"CALLE                   ";"DE    ";"LOS GUARAMILLOS                                 ";"impar";"NUM";"000001";"  ";"000999";"  ";"000053"
"00348400";"CALLE                   ";"DE    ";"LOS GUARAMILLOS                                 ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000053"
"00348800";"PLAZA                   ";"DE LOS";"GUARDIAS DE CORPS                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00348800";"PLAZA                   ";"DE LOS";"GUARDIAS DE CORPS                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00349000";"CALLE                   ";"DE    ";"GUATEMALA                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000055"
"00349000";"CALLE                   ";"DE    ";"GUATEMALA                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000055"
"00349500";"CALLE                   ";"DE    ";"GUERRERO Y MENDOZA                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000053"
"00349500";"CALLE                   ";"DE    ";"GUERRERO Y MENDOZA                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000053"
"00350000";"PLAZA                   ";"DE    ";"GUILHOU                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000065"
"00350000";"PLAZA                   ";"DE    ";"GUILHOU                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000065"
"00350200";"CALLE                   ";"DE    ";"GUILLERMO DE OSMA                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000023"
"00350200";"CALLE                   ";"DE    ";"GUILLERMO DE OSMA                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000023"
"00350600";"CALLE                   ";"DE    ";"GUILLERMO ROLLAND                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00350600";"CALLE                   ";"DE    ";"GUILLERMO ROLLAND                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00350800";"CALLE                   ";"DE LOS";"GUINDOS                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000065"
"00350800";"CALLE                   ";"DE LOS";"GUINDOS                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000065"
"00351000";"CALLE                   ";"DE    ";"GUIPUZCOA                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000062"
"00351000";"CALLE                   ";"DE    ";"GUIPUZCOA                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000062"
"00352000";"CALLE                   ";"DE    ";"GURTUBAY                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000041"
"00352000";"CALLE                   ";"DE    ";"GURTUBAY                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000041"
"00352100";"CALLE                   ";"DE    ";"GUSTAVO FERNANDEZ BALBUENA                      ";"impar";"NUM";"000001";"  ";"000001";"  ";"000052"
"00352100";"CALLE                   ";"DE    ";"GUSTAVO FERNANDEZ BALBUENA                      ";"impar";"NUM";"000003";"  ";"000999";"  ";"000053"
"00352100";"CALLE                   ";"DE    ";"GUSTAVO FERNANDEZ BALBUENA                      ";"par  ";"NUM";"000002";"  ";"000002";"  ";"000052"
"00352100";"CALLE                   ";"DE    ";"GUSTAVO FERNANDEZ BALBUENA                      ";"par  ";"NUM";"000004";"  ";"000998";"  ";"000053"
"00352200";"CALLE                   ";"DE    ";"GUTENBERG                                       ";"impar";"NUM";"000001";"  ";"000017";"  ";"000031"
"00352200";"CALLE                   ";"DE    ";"GUTENBERG                                       ";"impar";"NUM";"000019";"  ";"000999";"  ";"000035"
"00352200";"CALLE                   ";"DE    ";"GUTENBERG                                       ";"par  ";"NUM";"000002";"  ";"000030";"  ";"000031"
"00352200";"CALLE                   ";"DE    ";"GUTENBERG                                       ";"par  ";"NUM";"000032";"  ";"000998";"  ";"000035"
"00352600";"CALLE                   ";"DE    ";"GUTIERREZ SOLANA                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00352600";"CALLE                   ";"DE    ";"GUTIERREZ SOLANA                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00352700";"CALLE                   ";"DE    ";"GUZMAN EL BUENO                                 ";"impar";"NUM";"000001";"  ";"000101";"  ";"000071"
"00352700";"CALLE                   ";"DE    ";"GUZMAN EL BUENO                                 ";"impar";"NUM";"000103";"  ";"000999";"  ";"000076"
"00352700";"CALLE                   ";"DE    ";"GUZMAN EL BUENO                                 ";"par  ";"NUM";"000002";"  ";"000076";"  ";"000071"
"00352700";"CALLE                   ";"DE    ";"GUZMAN EL BUENO                                 ";"par  ";"NUM";"000078";"  ";"000998";"  ";"000076"
"00352800";"GLORIETA                ";"DE    ";"GUZMAN EL BUENO                                 ";"impar";"NUM";"000001";"  ";"000999";"  ";"000076"
"00352800";"GLORIETA                ";"DE    ";"GUZMAN EL BUENO                                 ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000076"
"00353200";"PASEO                   ";"DE    ";"LA HABANA                                       ";"impar";"NUM";"000001";"  ";"000029";"  ";"000051"
"00353200";"PASEO                   ";"DE    ";"LA HABANA                                       ";"impar";"NUM";"000031";"  ";"000103";"  ";"000054"
"00353200";"PASEO                   ";"DE    ";"LA HABANA                                       ";"impar";"NUM";"000105";"  ";"000999";"  ";"000055"
"00353200";"PASEO                   ";"DE    ";"LA HABANA                                       ";"par  ";"NUM";"000002";"  ";"000058";"  ";"000051"
"00353200";"PASEO                   ";"DE    ";"LA HABANA                                       ";"par  ";"NUM";"000060";"  ";"000156";"  ";"000054"
"00353200";"PASEO                   ";"DE    ";"LA HABANA                                       ";"par  ";"NUM";"000158";"  ";"000998";"  ";"000055"
"00353900";"CALLE                   ";"DE    ";"HARTZENBUSCH                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000073"
"00353900";"CALLE                   ";"DE    ";"HARTZENBUSCH                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000073"
"00354600";"CALLE                   ";"DEL   ";"HELIOTROPO                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00354600";"CALLE                   ";"DEL   ";"HELIOTROPO                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00354800";"CALLE                   ";"DEL   ";"HENARES                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00354800";"CALLE                   ";"DEL   ";"HENARES                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00354900";"CALLE                   ";"DE    ";"HENRI DUNANT                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000055"
"00354900";"CALLE                   ";"DE    ";"HENRI DUNANT                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000055"
"00355700";"CALLE                   ";"DEL   ";"HERMANO GARATE                                  ";"impar";"NUM";"000001";"  ";"000999";"  ";"000063"
"00355700";"CALLE                   ";"DEL   ";"HERMANO GARATE                                  ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000063"
"00355900";"CALLE                   ";"DE LOS";"HERMANOS ALVAREZ QUINTERO                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000014"
"00355900";"CALLE                   ";"DE LOS";"HERMANOS ALVAREZ QUINTERO                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000014"
"00356000";"CALLE                   ";"DE LOS";"HERMANOS DE ANDRES                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00356000";"CALLE                   ";"DE LOS";"HERMANOS DE ANDRES                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00356200";"CALLE                   ";"DE LOS";"HERMANOS BECQUER                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000046"
