File,id,type,description,lastUpdated,geometry,icon,parkingBay,link
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-625,Edificios Historico Artisticos,Arco y Casa del Dean,2011-01-31T19:00:00Z,677043.0 4613780.57,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=625
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-630,Edificios Historico Artisticos,Pza. de España,2013-01-22T19:00:00Z,676569.38 4613471.53,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=630
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-941,Edificios Historico Artisticos,Baltasar Gracian,2011-01-31T19:00:00Z,675577.15 4612606.24,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=941
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-356,Edificios Historico Artisticos,Ponzano,2013-01-20T19:00:00Z,676232.39 4613195.45,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=356
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1285,Edificios Historico Artisticos,Tte. Cnel. Valenzuela,2013-04-24T20:00:00Z,676368.6 4613569.22,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1285
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-370,Edificios Historico Artisticos,Horno,2012-12-27T19:00:00Z,677053.14 4614328.8,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=370
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-927,Edificios Historico Artisticos,Iglesia Nuestra Señora del Rosario,2012-12-27T19:00:00Z,681124.78 4617246.91,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=927
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-266,Edificios Historico Artisticos,Don Jaime I,2011-01-31T19:00:00Z,676690.36 4613587.39,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=266
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-490,Edificios Historico Artisticos,Blason Aragones,2011-01-31T19:00:00Z,676536.88 4613676.11,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=490
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-916,Edificios Historico Artisticos,"Alcaldia del Barrio, Antigua Agrupacion Escolar y Hogar de la Tercera Edad",2011-01-31T19:00:00Z,664188.52 4620650.1,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=916
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1454,Edificios Historico Artisticos,Prudencio,2011-01-31T19:00:00Z,676514.82 4614018.16,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1454
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-250,Edificios Historico Artisticos,Prudencio,2013-01-21T19:00:00Z,676514.82 4614018.16,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=250
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-308,Edificios Historico Artisticos,Real Seminario de San Carlos Borromeo,2013-09-17T20:00:00Z,676991.17 4613464.36,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=308
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-309,Edificios Historico Artisticos,San Jorge,2013-02-10T19:00:00Z,676827.44 4613620.35,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=309
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-454,Edificios Historico Artisticos,Santa Isabel,2013-02-10T19:00:00Z,676544.55 4613919.83,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=454
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-593,Edificios Historico Artisticos,Palacio Arzobispal,2013-01-20T19:00:00Z,676984.82 4613895.88,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=593
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-544,Edificios Historico Artisticos,Cadiz,2012-12-26T19:00:00Z,676337.59 4613384.02,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=544
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-41,Edificios Historico Artisticos,Jose Palafox,2013-01-03T19:00:00Z,677116.5 4613742.46,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=41
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1229,Edificios Historico Artisticos,Grupo de Viviendas Francisco Caballero,2011-01-31T19:00:00Z,675401.04 4612072.36,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1229
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-254,Edificios Historico Artisticos,Ramon y Cajal,2013-02-10T19:00:00Z,676138.6 4613751.49,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=254
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1231,Edificios Historico Artisticos,Grupo de Viviendas Francisco Caballero,2012-12-27T19:00:00Z,675379.24 4612039.37,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1231
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-363,Edificios Historico Artisticos,Jeronimo Zurita,2013-01-03T19:00:00Z,676603.94 4613306.78,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=363
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1108,Edificios Historico Artisticos,Alfonso I,2011-01-31T19:00:00Z,676534.85 4613725.44,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1108
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1380,Edificios Historico Artisticos,La Española,2012-12-27T19:00:00Z,676534.85 4613725.44,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1380
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1379,Edificios Historico Artisticos,Luis Martin Blasco,2011-01-31T19:00:00Z,676534.85 4613725.44,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1379
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-849,Edificios Historico Artisticos,Pedro Garces de Añon,2013-01-20T19:00:00Z,677187.74 4613376.41,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=849
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-574,Edificios Historico Artisticos,Armas,2011-01-31T19:00:00Z,676333.72 4613997.41,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=574
