IDELEM;LOCALIZACI;NUM;TIPO;OBSERV;LON0
288;PASEO DE SANTA MARIA DE LA CABEZA;24;501;;3,51
552;PASEO DE TALLERES;44;501;;11,56
249;PASEO DEL MOLINO;2;501;;8,15
232;PASEO DEL MOLINO;8;501;;8,89
6306;PASEO DEL MOLINO;1;501;;8,5
4591;PASEO DEL MOLINO;19;501;;8,83
57;PASEO DEL PRADO;2;501;;14,94
56;PASEO DEL PRADO;1;501;;20,29
1606;PASEO DEL PRADO;11;501;ALCORQUE ARBOL EN PASO PEATONES. ACCESO AL MUSEO DEL PRADO;14,26
187;PASEO DEL PRADO;13;501;;14,05
1549;PASEO DEL PRADO;20;501;ACCESO AL MUSEO DEL PRADO;14,4
1605;PASEO DEL PRADO;10;501;ACCESO AL MUSEO DEL PRADO;15,3
55;PASEO DEL PRADO;1;501;ACCESO A PARADA TAXI;9,05
186;PASEO DEL PRADO;48;501;;15,2
1552;PASEO DEL PRADO;26;501;ELEMENTO PUBLICITARIO EN PASO PEATONES. ACCESO AL JARDIN BOTANICO;14,5
7998;PASEO DEL PRADO;36;501;;16,5
7999;PASEO DEL PRADO;5;502;;14,5
1551;PASEO DEL PRADO;7;502;FAROLA EN PASO DE PEATONES. ACCESO AL JARDIN BOTANICO;13,31
1550;PASEO DEL PRADO;9;502;ALCORQUE ARBOLO EN PASO PEATONES. ACCESO AL MUSEO DEL PRADO;13,79
318;PASEO IMPERIAL;50;501;;10,8
325;PASEO IMPERIAL;51;501;;14,81
2634;PASEO IMPERIAL;25;502;;11,7
332;PASEO IMPERIAL;2;501;;10,8
327;PASEO IMPERIAL;53;501;;11,5
1583;PASEO PUERTA DEL ANGEL;2;501;;12,29
1580;PASEO PUERTA DEL ANGEL;2;501;;9
1262;PASEO QUINCE DE MAYO;2;501;;9,1
1182;PASEO QUINCE DE MAYO;16;501;;12,06
2011;PAYASO FOFO;28;501;;13,97
1204;PAYASO FOFO;83;501;;11,73
2412;PAYASO FOFO;7;501;PETICION ONCE. POLIDEPORTIVO. ESTACION TERESA RIVERO;13,35
2838;PE?A GORBEA;1;501;;2,34
2055;PE?UELAS;61;501;;3,46
7881;PEÑARANDA DE BRACAMONTE;50;501;;12,77
7883;PEÑARANDA DE BRACAMONTE;46;501;;13,1
7885;PEÑARANDA DE BRACAMONTE;46;501;;13,1
1110;PEÑARANDA DE BRACAMONTE;40;501;;13,39
1108;PEÑARANDA DE BRACAMONTE;29;501;;13,12
7887;PEÑARANDA DE BRACAMONTE;20;501;;13,1
1213;PEDRO BOSCH;2;501;ACCESO CENTRO DE MAYORES;6,7
1214;PEDRO BOSCH;1;501;ACCESO CENTRO DE MAYORES;12,3
344;PEDRO BOSCH;1;501;ACCESO A ESTACION SUR DE AUTOBUSES;12,6
345;PEDRO BOSCH;1;501;ACCESO A ESTACION SUR DE AUTOBUSES;8,9
3385;PEDRO DE VALDIVIA;25;501;;6,89
1297;PEDRO DIEZ;2;501;;5,39
2067;PEDRO RICO;1;501;;9,38
2172;PEDRO RICO;0;501;;5,5
2066;PEDRO RICO;2;501;;15,1
1850;PEDRO RICO;4;501;ACCESOS AL HOSPITAL DE LA PAZ;9,34
2723;PEDRO RICO;0;501;;8,5
1846;PEDRO RICO;2;501;ACCESOS AL HOSPITAL DE LA PAZ;9,51
1845;PEDRO RICO;1;501;ACCESOS AL HOSPITAL DE LA PAZ;7,2
1851;PEDRO RICO;4;501;ACCESOS AL HOSPITAL DE LA PAZ;9,51
593;Pedro Salinas;1;501;;3,88
6518;PEDROCHES;2;501;;9,42
1314;PELICANO;40;501;;6,32
2245;PESETA;0;501;;10,57
4403;PESETA;0;501;;10,75
4401;PESETA;0;501;;11
4400;PESETA;0;501;;10,29
2246;PESETA;0;502;;12,37
1948;PESETA;0;501;;10,8
1949;PESETA;0;501;;10,8
2075;PESETA;3;501;ACCESO METRO DE LA PESETA;10,3
399;PEZ AUSTRAL;17;501;ACCESO A COLEGIO;6,53
398;PEZ AUSTRAL;17;501;ACCESO A COLEGIO;5,8
955;PICO DE LOS ARTILLEROS;31;501;;13,21
979;PICO DE LOS ARTILLEROS;95;501;;10,05
987;PICO DE LOS ARTILLEROS;4;501;;9,84
1001;PICO DE LOS ARTILLEROS;55;501;;12,05
956;PICO DE LOS ARTILLEROS;31;501;;8,99
977;PICO DE LOS ARTILLEROS;152;501;;10,36
999;PICO DE LOS ARTILLEROS;59;501;;10,8
8049;PICO OCEJON;0;501;;8,3
8051;PICO OCEJON;0;501;;7,2
8052;PICO OCEJON;0;501;;6,94
8048;PICO OCEJON;0;501;;6,6
1202;PICOS DE EUROPA;2;501;;3,39
1345;PILEO;2;501;ACCESO METRO;7,75
1249;PINGUINO;1;501;;10,29
1063;PINOS ALTA;2;502;;6,51
2682;PINTOR JUAN GRIS;6;501;;6,78
2497;PINTOR JUAN GRIS;2;501;;7,78
2876;PINTOR MORENO CARBONERO;15;501;;7,94
2010;PINZON;36;501;;6,9
1205;PIO FELIPE;42;501;;10,45
1388;PIO XII;1;501;;18,06
1393;PIO XII;37;501;ALCORQUE EN BARBACANA;18,31
1410;PIO XII;98;501;;15,88
1414;PIO XII;97;501;;4,05
1696;PIO XII;94;502;;13,18
1413;PIO XII;100;501;;7,98
1421;PIO XII;106;501;;7,49
1422;PIO XII;99;501;;7,53
7294;PIO XII;49;501;;16,19
1966;PIO XII;34;501;;15,67
1968;PIO XII;9;501;;9,89
1436;PIO XII;46;502;;15,5
1969;PIO XII;44;501;;16,5
1987;PIO XII;95;501;;13,73
1517;PLATILLOS;1;501;;13,6
2394;PLAZA DE CATALU?A;3;501;;12,1
2393;PLAZA DE CATALU?A;4;501;;14,65
124;PLAZA DE ESPA?A;1;501;;23,3
122;PLAZA DE ESPA?A;19;501;;12,51
123;PLAZA DE ESPA?A;19;501;;12
1988;PLAZA DE ESPA?A;8;501;;10,24
1989;PLAZA DE ESPA?A;8;501;;10,83
163;PLAZA DE ESPA?A;18;501;;9,31
2957;PLAZA DE LA ALSACIA;0;501;ACCESO A INTERCAMBIADOR DE TRANSPORTE;15,09
2960;PLAZA DE LA ALSACIA;0;501;ACCESO A INTERCAMBIADOR DE TRANSPORTE;15,58
2951;PLAZA DE LA ALSACIA;0;501;ACCESO A INTERCAMBIADOR DE TRANSPORTE;19,85
2316;PLAZA DE LA CEBADA;1;501;;7
7938;PLAZA DE LEGAZPI;1;501;;3,52
247;PLAZA DE LEGAZPI;1;501;;4
246;PLAZA DE LEGAZPI;1;501;;7,17
7939;PLAZA DE LEGAZPI;1;501;;3,7
1788;PLAZA DE SANTA BARBARA;4;501;ACCESO AL METRO;10,5
2154;PLAZA DE SANTA BARBARA;1;501;;10,43
182;PLAZA DE TIRSO DE MOLINA;15;501;;6,7
1784;PLAZA DE TIRSO DE MOLINA;18;501;;5,6
181;PLAZA DE TIRSO DE MOLINA;14;501;;3,41
2873;PLAZA DE VENECIA;1;501;ACCESO A PARROQUIA;19
1405;PLAZA DEL DUQUE DE PASTRANA;5;501;ARBOL EN BARBACANA;13,26
1404;PLAZA DEL DUQUE DE PASTRANA;3;501;ACCESO A COLEGIO;11,3
1403;PLAZA DEL DUQUE DE PASTRANA;8;501;ACCESO A COLEGIO;7,2
1402;PLAZA DEL DUQUE DE PASTRANA;1;501;ACCESO A COLEGIO;10,63
1401;PLAZA DEL DUQUE DE PASTRANA;1;501;ACCESO A COLEGIO;8,85
2352;PLAZA SAN JUAN DE LA CRUZ;1;501;;18,09
2351;PLAZA SAN JUAN DE LA CRUZ;1;501;;11,25
2353;PLAZA SAN JUAN DE LA CRUZ;1;501;;7,1
877;POBLADURA DEL VALLE;1;501;ACCESO A CENTRO DE SALUD. SUMIDERO EN BARBACANA;12,21
865;POBLADURA DEL VALLE;0;501;;8,81
863;POBLADURA DEL VALLE;0;501;;10,22
1509;POEMA SINFONICO;1;501;;7,3
1256;PORTALEGRE;88;501;;14,02
1258;PORTALEGRE;65;501;;8
2389;PRADILLO;1;501;;7
2388;PRADILLO;1;501;ACCESO A COLEGIO;9,87
2390;PRADILLO;1;501;;11,64
30;PRIM;1;501;;2,77
2176;PRIM;23;501;;5
941;PRIMAVERA DE PRAGA;2;501;;7,8
1455;PRINCESA;88;501;;19,53
1456;PRINCESA;92;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE MONCLOA;12,8
1457;PRINCESA;94;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE MONCLOA;12,55
1469;PRINCESA;65;501;;19,7
1459;PRINCESA;94;501;;12,8
1460;PRINCESA;92;501;;12,8
1462;PRINCESA;84;501;;19,49
1465;PRINCESA;73;501;;19,12
1454;PRINCESA;89;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE MONCLOA;27,77
2097;PRINCESA;31;501;;19,6
170;PRINCESA;49;501;;16,89
2092;PRINCESA;23;501;;18,03
2090;PRINCESA;17;501;;19,7
162;PRINCESA;1;501;;19,8
2100;PRINCESA;40;501;;10
2101;PRINCESA;39;501;;9,4
168;PRINCESA;58;501;;19,9
1557;PRINCIPE CARLOS;12;502;;6,85
1558;PRINCIPE CARLOS;12;502;;6,23
1660;PRINCIPE CARLOS;13;501;;7,21
2715;PRINCIPE CARLOS;12;502;;7,14
2717;PRINCIPE CARLOS;12;502;;7,29
2716;PRINCIPE CARLOS;12;502;;6,08
2718;PRINCIPE CARLOS;12;502;;6,28
2719;PRINCIPE CARLOS;20;501;;7,53
112;PRINCIPE DE VERGARA;47;501;ACCESO A COLEGIO;20,84
481;PRINCIPE DE VERGARA;101;501;;9,83
7828;PRINCIPE DE VERGARA;99;501;;8,86
1757;PRINCIPE DE VERGARA;267;501;;19,98
728;PRINCIPE DE VERGARA;71;501;ACCESO A COLEGIO;9,7
1359;PRINCIPE DE VERGARA;122;501;;10,05
1382;PRINCIPE DE VERGARA;283;501;;18,02
2391;PRINCIPE DE VERGARA;197;501;ADICIONALMENTE AMPLIAR MEDIANA EXISTENTE;13,71
1390;PRINCIPE DE VERGARA;282;501;;18,54
2291;PRINCIPE DE VERGARA;103;501;;9,7
730;PRINCIPE DE VERGARA;73;501;;9,7
742;PRINCIPE DE VERGARA;41;501;ARBOL EN BARBACANA. ACCESO A COLEGIO;20,61
4593;PRINCIPE DE VERGARA;73;501;;9,7
2392;PRINCIPE DE VERGARA;203;501;;23,03
1728;PRINCIPE DE VERGARA;21;501;;20,96
1385;PRINCIPE DE VERGARA;270;501;;19,41
775;PRINCIPE DE VERGARA;215;501;ACCESO A COLEGIO;18
777;PRINCIPE DE VERGARA;211;501;;18
778;PRINCIPE DE VERGARA;265;501;;18,85
2909;PRINCIPE DE VERGARA;183;502;;10,94
1739;PRINCIPE DE VERGARA;87;501;;9,85
7924;PRINCIPE DE VERGARA;87;501;ARBOL EN BARBACANA;9,9
7726;PRINCIPE DE VERGARA;122;501;;11,91
4594;PRINCIPE DE VERGARA;71;501;FAROLA Y SUMIDERO EN BARBACANA. ACCESO A COLEGIO;9,7
2582;PRINCIPE DE VERGARA;42;501;SUMIDERO EN BARBACANA. ACCESO A COLEGIO EL PILAR, COLEGIO LORETO;20,32
7928;PRINCIPE DE VERGARA;54;501;ACCESO A HOSPITAL;10,01
483;PRINCIPE DE VERGARA;96;501;;9,39
7829;PRINCIPE DE VERGARA;101;501;;9,85
6311;PRINCIPE DE VERGARA;104;501;;9,7
3255;PRINCIPE DE VERGARA;1;502;;22,4
2217;PRINCIPE DE VERGARA;50;501;;20,8
2005;PRINCIPE DE VERGARA;54;501;ACCESO A HOSPITAL;9,85
3021;PRINCIPE DE VERGARA;9;502;;21
1881;PRINCIPE DE VERGARA;254;501;;19,5
2942;PRINCIPE DE VERGARA;227;501;;17,93
4574;PRINCIPE DE VERGARA;146;502;;12,42
4575;PRINCIPE DE VERGARA;156;501;ADICIONALMENTE AMPLIAR MEDIANA EXISTENTE;13,43
793;PROFESOR ARANGUREN;1;501;;15,03
2492;PROFESOR WAKSMAN;1;501;;12,19
1769;PSO VAGUADA;11;501;;7,5
691;PSO VAGUADA;1;501;ACCESO A CENTRO COMERCIAL;7,59
2213;PUENTE ALCOCER;45;501;;8,9
2212;PUENTE ALCOCER;54;501;;7,08
816;PUENTE DE ANDALUCIA;3;501;;11,09
243;PUENTE DE ANDALUCIA;1;501;;8,8
817;PUENTE DE ANDALUCIA;3;501;;8,81
244;PUENTE DE ANDALUCIA;1;501;;8,25
1798;PUENTE DE BEGO?A;0;501;;13,92
337;PUENTE DE PRAGA - ACCESO M30;0;502;;5,6
334;PUENTE DE PRAGA - ACCESO M30;0;502;;7,11
335;PUENTE DE PRAGA - ACCESO M30;0;502;;5,07
336;PUENTE DE PRAGA - ACCESO M30;0;502;;5,6
2570;PUENTE DE PRAGA - ACCESO M30;0;502;ACCESO A PARQUE MADRIDRIO;7,11
1284;Puente de Toledo;0;501;ACCESO A PARQUE MADRIDRIO. SALIDA TUNEL M30;16,21
1283;Puente de Toledo;0;501;ACCESO A PARQUE MADRIDRIO. ACCESO TUNEL M30;11,05
1566;Puente del Calero;1;501;;10,3
1565;Puente del Calero;1;501;;10,5
3907;PUENTE LA REINA;14;501;;9,12
3906;PUENTE LA REINA;13;501;;9,34
2052;PUERTA DEL SOL;7;501;;6,6
2424;PUERTA DEL SOL;3;501;;6,6
2423;PUERTA DEL SOL;6;501;;6,6
2841;PUERTO ALTO;0;501;;4,46
218;PUERTO BEJAR;1;502;;8,2
2830;PUERTO DE ARLABAN;51;501;;6,63
7962;PUERTO DE BALBARAN;45;501;;6,13
1801;PUERTO DE BALBARAN;0;502;;6,4
1200;PUERTO DE CANFRANC;1;501;;4,45
1198;PUERTO DE PAJARES;1;501;;5,95
1450;PUERTO RICO;29;501;;5,12
1172;PUERTO RICO;50;501;;4,5
1448;PUERTO RICO;33;501;;7,32
215;PUERTO SERRANO;0;501;;6,89
212;PUERTO SERRANO;1;501;;9,8
784;QUINTANA;19;501;;7,86
2102;QUINTANA;1;501;;9,43
3504;QUINTANA;21;502;;7,99
1008;Rafael Alberti;23;501;;6,21
2367;RAFAEL ALBERTI;0;501;GR.9;5,89
1009;Rafael Alberti;20;501;;6,22
2366;RAFAEL ALBERTI;16;501;GR.12;6,08
1004;RAFAEL ALBERTI;18;501;;6,26
1005;RAFAEL ALBERTI;21;501;;6,27
2579;RAFAEL DE RIEGO;2;501;ACCESO A COLEGIO;4,9
280;RAFAEL DE RIEGO;30;501;;5,3
5304;RAFAEL FINAT;0;501;;11,66
1521;RAFAEL FINAT;50;501;;13,1
2813;RAFAEL FINAT;2;501;;13
1523;RAFAEL FINAT;93;501;;13,1
1232;RAFAEL FINAT;1;501;;12,51
1532;RAFAEL FINAT;44;501;;10,1
1534;RAFAEL FINAT;45;501;SUMIDERO EN BARBACANA;12,98
1536;RAFAEL FINAT;40;501;;13,01
805;RAFAELA YBARRA;77;501;;11,3
807;RAFAELA YBARRA;75;501;;9,1
810;RAFAELA YBARRA;46;501;;6,92
804;RAFAELA YBARRA;115;501;;11,02
2181;RAFAELA YBARRA;6;501;;9
808;RAFAELA YBARRA;50;501;;8,89
605;Rafeal Bergamin;28;501;;13,17
2475;RAIMUNDO FERNANDEZ VILLAVERDE;99;501;ACCESO A ESTACION CERCANIAS Y CENTRO COMERCIAL;7,46
2672;RAIMUNDO FERNANDEZ VILLAVERDE;50;501;;13,9
2476;RAIMUNDO FERNANDEZ VILLAVERDE;99;501;ACCESO A ESTACION CERCANIAS Y CENTRO COMERCIAL;7
7807;RAIMUNDO FERNANDEZ VILLAVERDE;2;501;ACCESO A COLEGIO;7,5
2673;RAIMUNDO FERNANDEZ VILLAVERDE;61;501;;13,9
2123;RAIMUNDO FERNANDEZ VILLAVERDE;1;501;;9,1
2122;RAIMUNDO FERNANDEZ VILLAVERDE;2;501;ACCESO A COLEGIO;6,29
1350;RAMIREZ DE ARELLANO;26;501;;4,31
1349;RAMIREZ DE ARELLANO;28;501;;4,21
7730;RAMIREZ DE ARELLANO;25;501;;5,03
7731;RAMIREZ DE ARELLANO;23;501;;3,59
357;RAMIREZ DE PRADO;1;501;;11,7
797;RAMIRO DE MAEZTU;2;501;;8,57
723;RAMON GOMEZ DE LA SERNA;0;501;;10,32
720;RAMON GOMEZ DE LA SERNA;0;501;;10,64
1543;RAMON GOMEZ DE LA SERNA;1;501;;9
1544;RAMON GOMEZ DE LA SERNA;2;501;;4,66
722;RAMON GOMEZ DE LA SERNA;0;501;;12,9
1375;RAMON Y CAJAL;69;501;;16
594;RAMON Y CAJAL;107;501;;9,76
1451;RAMON Y CAJAL;2;501;ACCESO A COLEGIO;14
776;RAMON Y CAJAL;1;501;;15,73
595;RAMON Y CAJAL;107;501;PROXIMO A PLAZA PMR;10,49
2298;RAMOS CARRION;12;501;;7,72
475;RAMOS CARRION;13;501;;7,87
2076;REAL;0;501;;9,55
7823;REAL;0;501;;9,77
2079;REAL;9;501;C.C. ISLA AZUL;9,84
6942;REAL DE ARGANDA;49;502;;6,37
1935;REAL DE ARGANDA;64;502;;7
1541;REAL DE ARGANDA;3;501;;7,7
1937;REAL DE ARGANDA;49;502;;6,98
2037;REAL DE PINTO;74;501;REGISTRO EN CALZADA;6,7
1132;REAL DE PINTO;23;501;;6,4
1133;REAL DE PINTO;25;501;SUMIDERO EN BARBACANA;6,7
542;REAL DE PINTO;0;502;;4,9
543;REAL DE PINTO;0;501;;7,7
546;REAL DE PINTO;1;501;REGISTRO EN CALZADA;12,7
1983;RECOLETOS;25;501;;4,47
2679;REINA MERCEDES;22;501;;11,6
1477;REINA VICTORIA;38;501;;9,5
6200;REINA VICTORIA;24;502;;14,49
2158;REINA VICTORIA;2;501;;10,8
6201;REINA VICTORIA;21;502;;14,8
1478;REINA VICTORIA;37;501;;8,47
352;RETAMA;12;501;ACCESO A ESTACION SUR DE AUTOBUSES;21,51
2640;REYES;9;501;;7
121;REYES;23;501;;4,36
1070;REYES CATOLICOS;2;501;ACCESO A HOSPITAL. ARBOL EN BARBACANA;5,98
1069;REYES CATOLICOS;1;501;ACCESO A HOSPITAL;8,3
681;RIBADAVIA;9;501;;8,31
683;RIBADAVIA;1;501;;10,25
1292;Ricardo Bellver;0;501;;4,33
3791;RICARDO ORTIZ;45;502;;6,9
7953;RICARDO ORTIZ;51;502;;9,04
7954;RICARDO ORTIZ;55;502;;7
887;RIOBAMBA;1;501;;6,19
721;Riscos de Polanco;5;501;;11,1
2599;RIVAS;1;501;ONCE DTT 644/11;16,98
3391;RODRIGUEZ MARIN;76;501;;7,44
1467;RODRIGUEZ SAN PEDRO;72;501;;5,3
7783;RODRIGUEZ SAN PEDRO;74;501;;7
2445;RODRIGUEZ SAN PEDRO;2;501;;12,1
1464;ROMERO ROBLEDO;2;501;;9,79
1831;ROMERO ROBLEDO;30;501;;9,76
1832;ROMERO ROBLEDO;22;501;;6,91
2988;RONDA DE ATOCHA;10;501;ACCESO A COLEGIO;19,73
193;RONDA DE ATOCHA;1;501;;4,37
192;RONDA DE ATOCHA;2;501;;2,8
7751;RONDA DE SEGOVIA;31;501;;6,46
203;RONDA DE SEGOVIA;52;501;;9,08
204;RONDA DE SEGOVIA;95;501;;7,3
333;RONDA DE SEGOVIA;31;501;;6,2
2586;RONDA DE SEGOVIA;55;502;;13,57
2033;RONDA DE SEGOVIA;32;502;;13,7
88;RONDA DE TOLEDO;9;501;ACCESO A COLEGIO;9,8
89;RONDA DE TOLEDO;40;501;ACCESO A COLEGIO;10,8
198;RONDA DE TOLEDO;14;501;;18,64
209;RONDA DE TOLEDO;2;501;;13,25
210;RONDA DE TOLEDO;1;501;;7,5
85;RONDA DE VALENCIA;18;501;;21,55
2043;RONDA DE VALENCIA;1;501;;18,73
1789;RONDA DE VALENCIA;8;501;;17,98
5100;RONDA DON BOSCO;0;501;;9,19
2505;ROSARIO PINO;2;501;;7
2506;ROSARIO PINO;1;501;;4
7040;RUFINO GONZALEZ;0;501;;10,56
2867;RUFINO GONZALEZ;49;501;;6,24
2865;RUFINO GONZALEZ;47;501;;5,17
4518;SAAVEDRA FAJARDO;0;501;;11,11
7895;SABAL;2;502;;5,8
33;SAGASTA;33;501;;9,89
34;SAGASTA;34;501;;10,28
138;Salud;21;501;;3,5
2074;SALVADOR ALLENDE;0;501;ACCESO METRO DE LA PESETA;12,08
7229;SALVADOR DE MADARIAGA;7;501;;9,85
7230;SALVADOR DE MADARIAGA;7;501;;9,8
7233;SALVADOR DE MADARIAGA;5;501;;6,91
7234;SALVADOR DE MADARIAGA;5;501;;6,91
1247;San Antol?n;10;501;ACCESO A CENTRO DE SALUD;8,22
2275;SAN BENITO;3;501;;12,85
769;SAN BERNARDO;125;501;;17,71
2443;SAN BERNARDO;105;501;;9,57
131;SAN BERNARDO;11;501;;9,1
2309;SAN BERNARDO;114;501;;17,6
2444;SAN BERNARDO;116;501;;8,7
156;SAN BERNARDO;93;501;ACCESO AL METRO;17,82
1786;SAN BERNARDO;56;501;;6,6
129;SAN BERNARDO;13;501;;10,8
7782;SAN BERNARDO;92;501;;8,67
159;SAN BERNARDO;92;501;;7,88
1092;SAN CIPRIANO;38;502;;6,98
1143;SAN CIPRIANO;69;501;;12,62
1093;SAN CIPRIANO;33;501;;7,1
1091;SAN CIPRIANO;15;501;;9,27
1140;SAN CIPRIANO;71;501;;8,46
2364;SAN CLAUDIO;24;502;GR.17;9,23
2365;SAN CLAUDIO;0;501;GR.14;12,24
1672;SAN CLEMENTE;1;501;;5,1
4059;SAN DACIO;0;501;;13,6
6559;SAN DIEGO;158;501;;6,38
6434;SAN DIEGO;122;502;;5,82
3790;SAN EMILIO;44;502;;5,21
830;SAN FERMIN;12;501;;7,61
832;SAN FERMIN;10;501;;11,77
2322;SAN FRANCISCO DE SALES;12;501;;19
1072;SAN FRANCISCO DE SALES;2;501;ACCESO A HOSPITAL. ARBOL EN BARBACANA;19,46
4617;SAN FRANCISCO DE SALES;38;501;;18,4
4597;SAN FRANCISCO DE SALES;28;501;;18,5
2215;SAN JENARO;1;501;;6,54
2214;SAN JENARO;2;501;;5,56
7937;SAN JUAN DE ORTEGA;10;501;;14,23
7934;SAN JUAN DE ORTEGA;12;501;;14,22
161;SAN LEONARDO;14;501;;7,44
1346;SAN MARCELO;6;501;;5,9
7947;SAN NAZARIO;7;501;;12,18
866;SAN ROMAN DEL VALLE;0;501;;8,17
3170;SAN ROMUALDO;15;501;;9,21
3171;SAN ROMUALDO;15;501;;8,07
3164;SAN ROMUALDO;33;501;;9,11
3163;SAN ROMUALDO;33;501;;9,83
549;SAN ZACARIAS;2;501;;5,23
2269;SANCHIDRIAN;1;501;;7,65
2270;SANCHIDRIAN;1;501;;5,86
298;SANTA CASILDA;1;501;;7,04
2639;SANTA CRUZ DE MARCENADO;16;501;AMPLIAR ORJETA EN LINEA, LA ACTUAL ES MUY ESTRECHA;6,68
2222;SANTA CRUZ DE MARCENADO;18;501;GR.5 DTT 453/2010;9,12
2764;SANTA ENGRACIA;25;501;;18,2
1482;SANTA ENGRACIA;83;501;;11,62
515;SANTA ENGRACIA;117;501;;11,6
1484;SANTA ENGRACIA;73;501;;11,3
514;SANTA ENGRACIA;99;501;;12,47
513;SANTA ENGRACIA;43;501;;14,7
4497;SANTA ENGRACIA;120;501;SALIDA DIRECTA DE METRO;15,99
32;SANTA ENGRACIA;1;501;;18
4487;SANTA ENGRACIA;102;501;ACCESO A COLEGIO;11,54
517;SANTA ENGRACIA;119;501;;11,7
512;SANTA ENGRACIA;38;501;;14,7
2375;SANTA FELICIDAD;1;501;ACCESO A PARROQUIA. ACCESO METRO;9,27
1365;SANTA HORTENSIA;2;501;;7,74
890;SANTA LEONOR;1;501;;7
7052;SANTA LEONOR;74;501;SUMIDERO EN BARBACANA;10,26
1276;SANTA LUCRECIA;1;501;;11,8
1134;SANTA PETRONILA;0;502;;4,34
6520;SANTA RAFAELA MARIA DEL SAGRADO CORAZON;4;501;;11,75
6517;SANTA RAFAELA MARIA DEL SAGRADO CORAZON;2;501;;12
1971;SANTA RAFAELA MARIA DEL SAGRADO CORAZON;1;501;;11,72
1181;SANTA SATURNINA;2;501;;3,35
1183;SANTA SATURNINA;1;501;;6,94
2712;SANTA SUSANA;0;501;;7,8
2713;SANTA SUSANA;6;501;;8,03
1577;SANTA SUSANA;1;501;;7,15
2087;SANTA VIRGILIA;1;501;;9,5
2086;SANTA VIRGILIA;0;501;;6,73
688;SANTIAGO DE COMPOSTELA;50;501;ACCESO A CENTRO COMERCIAL;7,51
1775;SANTIAGO DE COMPOSTELA;72;501;;7,25
1772;SANTIAGO DE COMPOSTELA;74;501;;6
749;SANTISIMA TRINIDAD;1;501;;5,99
2746;SANTO ANGEL DE LA GUARDIA;19;501;ACCESO A COLEGIO Y POLIDEPORTIVO;9,86
5981;SANTO ANGEL DE LA GUARDIA;2;501;;12,2
7991;SANTO DOMINGO DE LA CALZADA;31;502;;12,7
3938;SANTO DOMINGO DE LA CALZADA;32;501;;13,32
2290;SANTO DOMINGO DE LA CALZADA;41;501;;12,49
2289;SANTO DOMINGO DE LA CALZADA;41;501;;12,9
3939;SANTO DOMINGO DE LA CALZADA;32;501;;11,93
7992;SANTO DOMINGO DE LA CALZADA;31;502;;14,16
2626;SANTUARIO DE VALVERDE;90;501;;14,09
8003;SANTUARIO DE VALVERDE;1;501;;13,91
2103;SEBASTIAN ELCANO;1;501;;6,33
825;SEBASTIAN GOMEZ;6;501;;6,9
822;SEBASTIAN GOMEZ;7;501;;7,15
2073;SECO;1;501;;13,46
7929;SEGOVIA;0;501;;5,8
7930;SEGOVIA;0;501;;8,8
118;SEGOVIA;75;501;ACCESO A PARQUE;8,9
119;SEGOVIA;75;501;ACCESO A PARQUE;7,66
2096;SEMINARIO DE NOBLES;2;501;;6,81
620;SENDA;1;501;;3,53
2739;SENDA DEL INFANTE;0;502;;7,17
2738;SENDA DEL INFANTE;0;502;;6,19
2403;SENDA DEL REY;1;501;;6,5
2252;SENECA;0;501;;13,35
2405;SENECA;16;501;;4,5
2404;SENECA;16;501;;5,43
2895;SEPULVEDA;0;502;;9,29
2894;SEPULVEDA;0;502;;9,35
2899;SEPULVEDA;0;502;;7,4
5178;SEPULVEDA;0;502;;8,9
1654;SEPULVEDA;3;502;;12
1649;SEPULVEDA;5;502;;5,85
1640;SEPULVEDA;170;502;;3,8
1639;SEPULVEDA;99;502;;3,73
7794;SEPULVEDA;141;502;;6,67
1634;SEPULVEDA;129;501;;3,96
5179;SEPULVEDA;0;502;;9
1638;SEPULVEDA;141;502;;6,7
7897;SEPULVEDA;5;502;;6,52
7798;SEPULVEDA;0;502;;6,57
5223;SEPULVEDA;125;501;;4,79
5224;SEPULVEDA;125;501;;3,96
2469;SERRANO;93;501;;14,64
1902;SERRANO;65;501;;14,7
1899;SERRANO;67;501;;14,7
2941;SERRANO;219;501;;17,77
1733;SERRANO;72;501;;14,6
1731;SERRANO;49;501;;14,6
64;SERRANO;1;501;;14,5
2371;SERRANO;64;501;;14,6
2462;SERRANO;108;501;;14,5
1376;SERRANO;156;501;;15,8
2466;SERRANO;114;501;;14,6
2473;SERRANO;95;501;;15,04
1180;SERRANO;215;501;;13,45
3394;SERRANO;216;501;;16,2
2457;SERRANO;16;501;;14,55
2369;SERRANO;34;501;;14,67
1985;SERRANO;25;501;;14,4
1982;SERRANO;6;501;;14,6
2003;SERRANO;105;501;;15,66
1984;SERRANO;59;501;;14,6
2468;SERRANO;83;501;;14,6
2147;SERRANO;36;501;;14,8
1986;SERRANO;35;501;;14,4
1729;SERRANO;26;501;;14,06
2155;SERRANO ANGUITA;1;501;;2,1
3093;SERRANO GALVACHE;1;501;ACCESO A COLEGIO;10,81
164;Serrano Jover;5;501;;6,7
2099;SERRANO JOVER;1;501;;5
2098;SERRANO JOVER;2;501;;12
